molregno,doc_id,canonical_smiles,compound_name,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,acd_most_bpka,acd_logp,acd_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,max_phase,therapeutic_flag,structure_type,molecule_type,first_approval,natural_product,availability_type,withdrawn_flag,rn
604643,100208,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CARBENICILLIN DISODIUM,378.4,0.73,7,3,149.31,5,N,0,,1.13,-3.62,ACID,422.36,1,26,2,0.51,378.0886,C17H16N2Na2O6S,8,3,0,4,1,MOL,Small molecule,1982,1,0,0,1
674283,-1,Cl.CNCCCC1c2ccccc2C=Cc3ccccc13,Protriptyline Hydrochloride,263.38,4.04,1,1,12.03,4,N,0,10.61,4.36,1.51,BASE,299.84,2,20,1,0.82,263.1674,C19H22ClN,1,1,0,4,1,MOL,Small molecule,1967,0,1,0,1
674327,-1,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5ccccc5)C(=O)CO,Betamethasone Benzoate,496.57,3.75,6,2,100.9,5,N,0,,3.95,3.95,NEUTRAL,496.57,1,36,1,0.6,496.2261,C29H33FO6,6,2,0,4,1,MOL,Small molecule,1982,1,0,0,1
674412,-1,Cl.COc1ccc(OC)c(c1)C(O)CNC(=O)CN,Midodrine Hydrochloride,254.28,-0.55,5,3,93.81,6,N,0,7.75,-0.27,-0.44,NEUTRAL,290.74,1,18,0,0.63,254.1267,C12H19ClN2O4,6,4,0,4,1,MOL,Small molecule,1996,0,1,0,1
674474,-1,[Na+].Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)[O-])s1,Cefazolin Sodium,454.51,-1.33,11,2,234.92,7,N,1,0.45,-0.7,-4.41,ACID,476.49,2,29,2,0.37,454.03,C14H13N8NaO4S3,12,2,1,4,1,MOL,Small molecule,1973,1,1,0,1
674623,-1,[Na+].Cc1cc(O)c(cn1)C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)[O-])CSc4nnnn4C)c5ccc(O)cc5,Cefpiramide Sodium,612.64,0.05,13,5,263.35,9,N,2,8.73,0.17,-3.35,ZWITTERION,634.62,3,42,2,0.16,612.1209,C25H23N8NaO7S2,15,5,1,4,1,MOL,Small molecule,1989,1,0,0,1
674626,100208,CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O,TOREMIFENE CITRATE,405.96,6.3,2,0,12.47,9,N,1,8.69,4.77,3.47,BASE,598.08,3,29,2,0.31,405.1859,C32H36ClNO8,2,0,1,4,1,MOL,Small molecule,1997,0,1,0,1
674730,-1,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,TROVAFLOXACIN MESYLATE,416.35,-0.27,7,2,99.76,3,N,0,7.92,1.01,-1.06,ACID,512.46,2,30,1,0.67,416.1096,C21H19F3N4O6S,7,3,0,4,1,MOL,Small molecule,1997,0,-2,1,1
674756,-1,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C.OC(CC(=O)O)C(=O)O,Diltiazem Malate,414.52,3.09,6,0,84.38,7,N,0,8.94,4.73,3.36,BASE,548.61,2,29,1,0.65,414.1613,C26H32N2O9S,6,0,0,4,1,MOL,Small molecule,1996,0,0,0,1
674847,100208,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)O.NC(CO)(CO)CO,DINOPROST TROMETHAMINE,354.48,2.98,5,4,97.99,12,N,0,,2.59,-0.02,ACID,475.62,0,25,2,0.32,354.2406,C24H45NO8,5,4,0,4,1,MOL,Small molecule,1982,1,0,0,1
674852,100208,Cl.CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c3cc(ccc13)C(F)(F)F,HALOFANTRINE HYDROCHLORIDE,500.42,8.2,2,1,23.47,11,N,2,9.44,8.9,6.93,BASE,536.88,3,33,1,0.27,499.1657,C26H31Cl3F3NO,2,1,1,4,1,MOL,Small molecule,1992,0,0,0,1
674858,100207,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=C(C[C@]35C)C#N)O)[C@@H]1CC[C@@H]2O,TRILOSTANE,329.43,2.43,4,2,76.78,0,N,0,,3.1,3.09,NEUTRAL,329.43,0,24,0,0.72,329.1991,C20H27NO3,4,2,0,4,1,MOL,Small molecule,1984,1,0,0,1
674926,-1,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,Clocortolone Pivalate,495.02,4.4,5,1,80.67,5,N,0,,3.76,3.76,NEUTRAL,495.02,0,34,2,0.45,494.2235,C27H36ClFO5,5,1,0,4,1,MOL,Small molecule,1977,1,1,0,1
675000,100208,O[N+](=O)[O-].Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,ECONAZOLE NITRATE,381.68,4.98,2,0,27.05,6,N,0,6.68,4.48,4.41,NEUTRAL,444.7,3,24,0,0.6,380.025,C18H16Cl3N3O4,3,0,0,4,1,MOL,Small molecule,1982,0,1,0,1
675099,100207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,MEPREDNISONE,372.45,1.54,5,2,91.67,2,N,0,,2.1,2.1,NEUTRAL,372.45,0,27,0,0.77,372.1937,C22H28O5,5,2,0,4,1,MOL,Small molecule,1982,1,0,0,1
675100,100208,Cl.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O,NALTREXONE HYDROCHLORIDE,341.4,1.66,5,2,70,2,N,0,7.5,2.05,1.6,NEUTRAL,377.86,1,25,0,0.86,341.1627,C20H24ClNO4,5,2,0,4,1,MOL,Small molecule,1984,1,1,0,1
675106,100208,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24.OC(=O)CCC(=O)O,LOXAPINE SUCCINATE,327.81,3.43,4,0,28.07,1,N,0,7.32,2.41,2.23,NEUTRAL,445.9,2,23,0,0.8,327.1138,C22H24ClN3O5,4,0,0,4,1,MOL,Small molecule,1975,0,1,0,1
675138,100207,CC(C)c1nnc(C)n1[C@@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(=O)C4CCC(F)(F)CC4)c5ccccc5,MARAVIROC,513.67,3.92,4,1,63.05,8,N,1,10.24,5.3,2.78,BASE,513.67,2,37,0,0.58,513.3279,C29H41F2N5O,6,1,0,4,1,MOL,Small molecule,2007,0,1,0,1
675813,100208,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,DIENOGEST,311.42,3.05,3,1,61.09,1,N,0,,2.58,2.58,NEUTRAL,311.42,0,23,0,0.81,311.1885,C20H25NO2,3,1,0,4,1,MOL,Small molecule,2010,1,1,0,1
721,64807,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,Diazepam,284.74,3.17,2,0,32.67,1,N,0,3.4,2.8,2.8,NEUTRAL,284.74,2,20,0,0.81,284.0716,C16H13ClN2O,3,0,0,4,1,MOL,Small molecule,1963,0,1,0,1
88232,51886,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,Gefitinib,446.9,4.2,7,1,68.74,8,N,0,7,2.7,2.56,NEUTRAL,446.9,3,31,1,0.52,446.1521,C22H24ClFN4O3,7,1,0,4,1,MOL,Small molecule,2003,0,1,0,1
923,64445,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,Rapamycin,914.17,6.3,13,3,195.42,6,N,3,,4.26,4.26,NEUTRAL,914.17,0,65,3,0.15,913.5551,C51H79NO13,14,3,2,4,1,MOL,Small molecule,1999,1,1,0,1
101924,100207,[Cl-].[Cl-].COc1cc2CC[N+](C)(CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]3(C)CCc4cc(OC)c(OC)cc4[C@H]3Cc5cc(OC)c(OC)c(OC)c5)[C@H](Cc6cc(OC)c(OC)c(OC)c6)c2cc1OC,MIVACURIUM CHLORIDE,1029.26,,,,,,,,,,,,1100.17,,,,,1028.561,C58H80N2O14.2Cl,,,,4,1,MOL,Small molecule,1992,0,1,0,1
1051353,-1,CC(C)C(=O)OC(C)OC(=O)NCC1(CC(=O)O)CCCCC1,Gabapentin Enacarbil,329.39,2.79,6,2,101.93,9,N,0,,2.66,0.02,ACID,329.39,0,23,2,0.5,329.1838,C16H27NO6,7,2,0,4,1,MOL,Small molecule,2011,0,1,0,1
107119,59306,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Stavudine,224.21,-0.52,4,2,78.87,2,N,0,,-0.65,-0.65,NEUTRAL,224.21,0,16,1,0.62,224.0797,C10H12N2O4,6,2,0,4,1,MOL,Small molecule,1994,1,1,0,1
112090,100207,CN1C=CC(=O)C(=C1C)O,DEFERIPRONE,139.15,-0.14,3,1,40.54,0,Y,0,2.15,-0.65,-0.66,NEUTRAL,139.15,0,10,0,0.51,139.0633,C7H9NO2,3,1,0,4,1,MOL,Small molecule,1999,0,1,0,1
13474,-1,COc1ccc(O)cc1,Mequinol,124.14,1.57,2,1,29.46,1,Y,0,,1.36,1.36,NEUTRAL,124.14,1,9,0,0.62,124.0524,C7H8O2,2,1,0,4,1,MOL,Small molecule,1999,0,0,0,1
13494,17494,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,Clotrimazole,344.84,5.22,1,0,17.82,4,N,1,6.12,4.92,4.9,NEUTRAL,344.84,4,25,1,0.46,344.108,C22H17ClN2,2,0,1,4,1,MOL,Small molecule,1975,0,2,0,1
1355850,100208,OC(C(O)C(=O)O)C(=O)O.C1NCC2CC1c3cc4nccnc4cc23,VARENICLINE TARTRATE,211.26,1.04,3,1,37.81,0,Y,0,9.6,1.01,-1.06,BASE,361.35,2,16,0,0.71,211.1109,C17H19N3O6,3,1,0,4,1,MOL,Small molecule,2006,0,1,0,1
13928,-1,C\C(=C\C(=O)O)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,Isotretinoin,300.44,5.55,2,1,37.29,5,N,1,,6.26,3.66,ACID,300.44,0,22,2,0.53,300.2089,C20H28O2,2,1,1,4,1,MOL,Small molecule,1982,1,1,0,1
1417028,-1,Cl.COc1cc2CCN(CCCN(C)C[C@H]3Cc4cc(OC)c(OC)cc34)C(=O)Cc2cc1OC,IVABRADINE HYDROCHLORIDE,468.59,3.37,6,0,60.47,10,N,0,8.77,4.59,3.32,BASE,505.05,2,34,0,0.53,468.2624,C27H37ClN2O5,7,0,0,4,1,MOL,Small molecule,2015,0,1,0,1
150451,100208,NC(=O)OCC(COC(=O)N)c1ccccc1,FELBAMATE,238.24,0.98,4,2,104.64,7,N,0,,0.73,0.73,NEUTRAL,238.24,1,17,0,0.74,238.0954,C11H14N2O4,6,4,0,4,1,MOL,Small molecule,1993,0,1,0,1
155006,100084,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,ARIPIPRAZOLE,448.39,5,4,1,44.81,7,N,0,7.67,3.76,3.54,NEUTRAL,448.39,2,30,1,0.61,447.148,C23H27Cl2N3O2,5,1,0,4,1,MOL,Small molecule,2002,0,1,0,1
1926758,-1,O.C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C,Calcifediol,400.64,6.4,2,2,40.46,6,N,1,,7.08,7.08,NEUTRAL,418.65,0,29,0,0.54,400.3341,C27H46O3,2,2,1,4,1,MOL,Small molecule,1980,1,1,0,1
1927101,64683,O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,Docetaxel,807.88,2.59,14,5,224.44,13,N,2,,2.46,2.46,NEUTRAL,861.93,2,58,2,0.15,807.3466,C43H59NO17,15,5,1,4,1,MOL,Small molecule,1996,1,1,0,1
2046,-1,NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl,furosemide,330.74,1.4,5,3,131.01,5,N,0,,2.3,-0.82,ACID,330.74,2,21,0,0.76,330.0077,C12H11ClN2O5S,7,4,0,4,1,MOL,Small molecule,1966,0,1,0,1
27307,-1,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Zidovudine,267.24,0.06,6,2,128.62,3,N,0,,0.05,0.05,NEUTRAL,267.24,0,19,3,0.42,267.0968,C10H13N5O4,9,2,0,4,1,MOL,Small molecule,1987,1,1,0,1
328601,100208,Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O,RIVAROXABAN,435.88,1.8,5,1,116.41,5,N,0,1.01,1.71,1.71,NEUTRAL,435.88,2,29,0,0.77,435.0656,C19H18ClN3O5S,8,1,0,4,1,MOL,Small molecule,2011,0,1,0,1
407354,-1,[Ca+2].CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c5c(C(=O)Nc6ccccc6)c(c7ccccc7)c(c8ccc(F)cc8)n5CC[C@@H](O)C[C@@H](O)CC(=O)[O-],Atorvastatin Calcium,558.64,5.56,5,4,111.79,12,N,2,0.39,3.85,0.74,ACID,1155.34,4,41,0,0.18,558.253,C66H68CaF2N4O10,7,4,1,4,1,MOL,Small molecule,1996,0,1,0,1
421332,100207,CCN(C(=O)C)c1cccc(c1)c2ccnc3c(cnn23)C#N,ZALEPLON,305.33,1.6,4,0,74.28,3,N,0,,1.4,1.4,NEUTRAL,305.33,3,23,0,0.74,305.1277,C17H15N5O,6,0,0,4,1,MOL,Small molecule,1999,0,1,0,1
469866,-1,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,OLAPARIB,434.46,2.13,4,1,82.08,4,N,0,,1.45,1.45,NEUTRAL,434.46,2,32,0,0.8,434.1754,C24H23FN4O3,7,1,0,4,1,MOL,Small molecule,2014,0,1,0,1
494630,-1,[Na+].OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)[O-],Risedronate Sodium,283.11,-0.26,8,5,167.8,4,N,0,5.07,0.55,-4.82,ACID,305.09,1,17,1,0.47,283.0011,C7H10NNaO7P2,8,5,0,4,1,MOL,Small molecule,1998,0,1,0,1
5975,84147,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2,,369.36,3.44,4,1,87.08,6,N,0,3.65,2.58,2.58,NEUTRAL,369.36,3,25,0,0.72,369.0759,C16H14F3N3O2S,5,1,0,4,1,MOL,Small molecule,1995,0,2,0,1
604618,-1,NC(=O)OCC(O)COc1ccc(Cl)cc1,Chlorphenesin Carbamate,245.66,1.6,4,2,81.78,6,N,0,,1.66,1.66,NEUTRAL,245.66,1,16,0,0.8,245.0455,C10H12ClNO4,5,3,0,4,1,MOL,Small molecule,1965,0,0,0,1
674633,-1,[Na+].OCCCC(=O)[O-],Sodium Oxybate,104.1,-0.31,3,2,57.53,3,Y,0,,-0.76,-3.47,ACID,126.09,0,7,0,0.52,104.0473,C4H7NaO3,3,2,0,4,1,MOL,Small molecule,2002,0,1,0,1
674673,100207,[Br-].[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)N5CC[N+](C)(C)CC5)[C@@]2(C)C[C@@H]1N6CC[N+](C)(C)CC6,PIPECURONIUM BROMIDE,602.89,0.87,6,0,59.08,6,N,1,1.46,0.04,0.04,NEUTRAL,762.7,0,43,2,0.33,602.4771,C35H62Br2N4O4,8,0,0,4,1,MOL,Small molecule,1990,1,0,0,1
674758,-1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(=N\O)\CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,Norelgestromin,327.46,4.84,3,2,52.82,1,N,0,,4.19,4.19,NEUTRAL,327.46,0,24,3,0.41,327.2198,C21H29NO2,3,2,0,4,1,MOL,Small molecule,2001,1,1,0,1
674906,-1,Cl.COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OCCN3CCOCC3,Mycophenolate Mofetil Hydrochloride,433.49,3.21,8,1,94.53,10,N,0,6,3.69,3.67,NEUTRAL,469.96,1,31,2,0.44,433.2101,C23H32ClNO7,8,1,0,4,1,MOL,Small molecule,1998,0,1,0,1
674932,91889,Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,Epirubicin hydrochloride,543.52,-0.04,12,6,206.06,5,N,3,8.68,0.24,-1.47,BASE,579.98,2,39,1,0.28,543.1741,C27H30ClNO11,12,7,2,4,1,MOL,Small molecule,1999,1,1,0,1
675059,-1,Cl.Cc1nc2c(CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc26)[nH]1,Conivaptan Hydrochloride,498.57,5.3,3,2,78.09,4,N,1,7.25,5.42,5.14,NEUTRAL,535.04,5,38,0,0.35,498.2056,C32H27ClN4O2,6,2,1,4,1,MOL,Small molecule,2005,0,1,0,1
675113,-1,Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,Dorzolamide Hydrochloride,324.44,0.15,5,2,151.33,3,N,0,6.92,1.67,1.53,NEUTRAL,360.9,1,19,0,0.81,324.0272,C10H17ClN2O4S3,6,3,0,4,1,MOL,Small molecule,1994,0,1,0,1
675680,100208,Cl.CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c2c(CCCC)oc3ccc(NS(=O)(=O)C)cc23,DRONEDARONE HYDROCHLORIDE,556.76,7.02,5,1,97.22,18,N,2,9.44,7.98,5.8,BASE,593.22,3,39,2,0.13,556.2971,C31H45ClN2O5S,7,1,1,4,1,MOL,Small molecule,2009,0,1,0,1
699453,-1,Cl.C[C@@H]1CN(CC[C@]1(C(=O)O)c2ccccc2)[C@@H]3CC[C@@](CC3)(C#N)c4ccc(F)cc4,Levocabastine Hydrochloride,420.52,2.1,4,1,64.33,4,N,0,9.38,4.05,1.55,ZWITTERION,456.98,2,31,0,0.82,420.2213,C26H30ClFN2O2,4,1,0,4,1,MOL,Small molecule,1993,0,0,0,1
8062,64085,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,Paclitaxel,853.91,3.06,14,4,221.28,14,N,2,,3.95,3.95,NEUTRAL,853.91,3,62,2,0.14,853.331,C47H51NO14,15,4,1,4,1,MOL,Small molecule,1992,1,1,0,1
102584,-1,Cl.ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,TIPIRACIL HYDROCHLORIDE,242.66,-0.77,3,3,85.29,2,N,0,11.48,-0.37,-2.78,BASE,279.12,0,16,0,0.6,242.0571,C9H12Cl2N4O2,6,3,0,4,1,MOL,Small molecule,2015,1,1,0,1
1376013,-1,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N.OC(=O)CC(O)(CC(=O)O)C(=O)O,Tofacitinib Citrate,312.37,1.51,5,1,88.91,3,N,0,6.61,1.76,0.04,ACID,504.49,2,23,0,0.93,312.1699,C22H28N6O8,7,1,0,4,1,MOL,Small molecule,2012,0,1,0,1
1376072,-1,O.CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1.C[C@H](O)CO,DAPAGLIFLOZIN PROPANEDIOL,408.87,2.41,6,4,99.38,6,N,0,,2.09,2.09,NEUTRAL,502.98,2,28,0,0.59,408.134,C24H35ClO9,6,4,0,4,1,MOL,Small molecule,2014,1,1,0,1
1376111,100207,O.Cc1ccc(cc1Cc2ccc(s2)c3ccc(F)cc3)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O.Cc5ccc(cc5Cc6ccc(s6)c7ccc(F)cc7)[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O,CANAGLIFLOZIN HYDRATE,444.52,3.45,5,4,118.39,5,N,0,,2.71,2.71,NEUTRAL,907.05,3,31,0,0.48,444.1407,C48H52F2O11S2,5,4,0,4,1,MOL,Small molecule,2011,1,1,0,1
1379337,100208,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,TESTOSTERONE UNDECANOATE,456.7,8.17,3,0,43.37,11,N,1,,8.73,8.73,,456.7,0,33,2,0.23,456.3603,C30H48O3,3,0,1,4,1,MOL,Small molecule,2014,1,1,0,1
1406675,-1,O.[Br-].CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,Ipratropium Bromide,332.46,1.09,3,1,46.53,6,N,0,,-3.71,-3.71,NEUTRAL,430.38,1,24,2,0.63,332.2226,C20H32BrNO4,4,1,0,4,1,MOL,Small molecule,1986,0,1,0,1
1535336,-1,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1.OC(=O)\C=C/C(=O)O.OC(=O)\C=C/C(=O)O,Carphenazine Maleate,425.59,3.9,6,1,72.32,8,N,0,7.39,3.35,3.01,NEUTRAL,657.73,2,30,1,0.65,425.2137,C32H39N3O10S,5,1,0,4,1,MOL,Small molecule,1982,0,0,0,1
17347,75454,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)c3ccc(N)cc3,AMPRENAVIR,505.63,2.43,7,3,139.57,12,N,1,1.76,2.68,2.68,NEUTRAL,505.63,2,35,1,0.38,505.2247,C25H35N3O6S,9,4,0,4,1,MOL,Small molecule,1999,0,0,0,1
21697,100207,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,ROFECOXIB,314.36,2.87,4,0,68.81,3,N,0,,-0.34,-0.34,,314.36,2,22,1,0.82,314.0613,C17H14O4S,4,0,0,4,1,MOL,Small molecule,1999,0,-2,1,1
229172,64807,[Na+].C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)Nc4cccc(c4)C(=O)[O-],MK-0826,475.51,-3.13,9,5,181.56,7,N,0,7.79,-0.72,-4.54,ACID,497.5,1,33,1,0.26,475.1413,C22H24N3O7S.Na,10,5,0,4,1,MOL,Small molecule,2001,1,1,0,1
27029,75455,CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,PENTOXIFYLLINE,278.31,0.51,4,0,75.51,5,N,0,0.5,-0.15,-0.15,NEUTRAL,278.31,1,20,1,0.74,278.1379,C13H18N4O3,7,0,0,4,1,MOL,Small molecule,1984,1,1,0,1
27152,59306,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Betamethasone,392.46,1.71,5,3,94.83,2,N,0,,2.03,2.03,NEUTRAL,392.46,0,28,0,0.67,392.1999,C22H29FO5,5,3,0,4,1,MOL,Small molecule,1961,1,0,0,1
27912,75456,Cc1ncc([N+](=O)[O-])n1CCO,METRONIDAZOLE,171.15,-0.34,4,1,83.87,3,N,0,2.58,-0.14,-0.14,NEUTRAL,171.15,1,12,2,0.5,171.0644,C6H9N3O3,6,1,0,4,1,MOL,Small molecule,1963,0,1,0,1
2994,100207,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,GEMFIBROZIL,250.33,4.17,3,1,46.53,6,N,0,,4.3,1.69,ACID,250.33,1,18,1,0.77,250.1569,C15H22O3,3,1,0,4,1,MOL,Small molecule,1981,0,1,0,1
328164,100208,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,LEVONORGESTREL,312.45,4.77,2,1,37.29,1,N,0,,3.37,3.37,NEUTRAL,312.45,0,23,1,0.71,312.2089,C21H28O2,2,1,0,4,1,MOL,Small molecule,1982,1,2,0,1
32869,100132,NCC(CC(=O)O)c1ccc(Cl)cc1,BACLOFEN,213.66,-1.06,3,2,63.31,4,N,0,10.33,0.78,-1.72,ZWITTERION,213.66,1,14,0,0.67,213.0557,C10H12ClNO2,3,3,0,4,1,MOL,Small molecule,1977,0,1,0,1
421066,100207,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5,IRBESARTAN,428.53,4.93,5,1,87.13,7,N,0,2.52,6.15,4.19,ACID,428.53,3,32,0,0.58,428.2325,C25H28N6O,7,1,0,4,1,MOL,Small molecule,1997,0,1,0,1
429174,100207,CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,DESOGESTREL,310.47,5.83,1,1,20.23,1,N,1,,5.35,5.35,NEUTRAL,310.47,0,23,2,0.48,310.2297,C22H30O,1,1,1,4,1,MOL,Small molecule,1992,1,1,0,1
442943,64104,CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,Actinomycin D,1255.42,,,,,,,,,,,,1255.42,,,,,1254.6285,C62H86N12O16,,,,4,1,MOL,Protein,1964,0,1,0,1
444191,-1,Cl.COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,Prazosin Hydrochloride,383.4,2.11,7,1,106.95,4,N,0,6.52,2.14,2.09,NEUTRAL,419.86,3,28,0,0.74,383.1594,C19H22ClN5O4,9,2,0,4,1,MOL,Small molecule,1976,0,1,0,1
